raceId,driverId,stop,lap,time,duration,milliseconds
879,17,1,9,51369.0,23.127,23127
879,1,1,10,51437.0,24.410,24410
879,4,1,10,51449.0,22.472,22472
879,20,1,10,51456.0,20.997,20997
879,814,1,10,51457.0,28.336,28336
879,39,1,13,51750.0,27.113,27113
879,819,1,13,51757.0,24.427,24427
879,10,1,14,51836.0,23.251,23251
879,808,1,14,51838.0,23.031,23031
879,37,1,14,51853.0,25.787,25787
879,13,1,15,51926.0,22.596,22596
879,818,1,15,51927.0,22.362,22362
879,5,1,15,51933.0,23.429,23429
879,30,3,17,52153.0,22.243,22243
879,1,2,18,52164.0,21.606,21606
879,4,2,18,52181.0,23.000,23000
879,155,2,18,52184.0,24.254,24254
879,3,2,18,52194.0,21.806,21806
879,814,2,18,52195.0,21.364,21364
879,20,2,19,52268.0,22.016,22016
879,17,2,19,52276.0,21.232,21232
879,817,2,19,52285.0,21.182,21182
879,8,2,19,52286.0,22.731,22731
879,13,2,19,52292.0,21.680,21680
879,10,2,19,52296.0,21.442,21442
879,808,2,19,52303.0,27.452,27452
879,5,2,19,52306.0,38.291,38291
879,37,2,19,52325.0,26.573,26573
879,818,2,20,52386.0,21.302,21302
879,819,2,20,52407.0,22.746,22746
879,39,2,20,52417.0,26.739,26739
879,3,3,20,52422.0,24.262,24262
879,807,1,23,52555.0,21.347,21347
879,18,1,23,52556.0,21.550,21550
879,818,3,29,53306.0,25.976,25976
879,10,3,31,53474.0,23.544,23544
879,5,3,37,53955.0,22.721,22721
879,3,4,50,55036.0,31.768,31768
879,37,3,50,55044.0,25.375,25375
879,817,3,51,55084.0,21.444,21444
879,39,3,51,55140.0,23.625,23625
879,20,3,52,55157.0,21.256,21256
879,8,3,53,55299.0,32.309,32309
879,155,3,54,55352.0,32.823,32823
879,30,4,54,55353.0,21.827,21827
879,20,4,54,55358.0,28.932,28932
879,808,3,54,55397.0,22.702,22702
879,13,3,55,55413.0,22.427,22427
879,17,3,55,55433.0,21.006,21006
879,819,3,55,55475.0,23.082,23082
879,4,3,56,55503.0,21.862,21862
879,818,4,56,55547.0,22.061,22061
879,37,4,55,55557.0,24.510,24510
879,817,4,56,55573.0,22.923,22923
879,18,2,57,55575.0,21.456,21456
879,39,4,55,55584.0,27.480,27480
879,807,2,57,55590.0,22.250,22250
879,5,4,56,55594.0,23.002,23002
879,10,4,56,55600.0,24.816,24816
879,814,3,57,55635.0,22.389,22389
879,807,3,58,55700.0,14.128,14128
879,5,5,59,55884.0,21.849,21849
879,817,5,61,56039.0,21.973,21973
880,18,1,4,61794.0,22.282,22282
880,17,1,5,61888.0,24.240,24240
880,154,1,5,61893.0,22.239,22239
880,821,1,5,61895.0,22.316,22316
880,822,1,6,61994.0,23.528,23528
880,820,1,6,62006.0,36.564,36564
880,20,1,7,62065.0,21.807,21807
880,823,1,7,62107.0,24.104,24104
880,13,1,8,62160.0,21.754,21754
880,814,1,8,62173.0,23.010,23010
880,819,1,8,62207.0,23.394,23394
880,4,1,9,62255.0,21.792,21792
880,8,1,9,62256.0,22.709,22709
880,818,1,9,62274.0,23.074,23074
880,824,1,9,62288.0,23.371,23371
880,813,1,10,62376.0,23.099,23099
880,1,1,13,62636.0,22.155,22155
880,3,1,14,62735.0,22.274,22274
880,817,1,15,62852.0,23.435,23435
880,815,1,16,62940.0,23.677,23677
880,823,2,16,62998.0,23.834,23834
880,17,2,18,63137.0,21.717,21717
880,154,2,19,63233.0,22.133,22133
880,820,2,19,63288.0,30.838,30838
880,4,2,20,63301.0,21.606,21606
880,18,2,20,63324.0,23.571,23571
880,16,1,21,63391.0,22.693,22693
880,20,2,21,63392.0,22.704,22704
880,13,2,23,63580.0,21.511,21511
880,815,2,23,63625.0,22.004,22004
880,818,2,24,63704.0,24.688,24688
880,822,2,24,63728.0,23.215,23215
880,821,2,27,64007.0,22.315,22315
880,824,2,27,64027.0,23.387,23387
880,817,2,30,64287.0,24.177,24177
880,1,2,31,64341.0,22.015,22015
880,814,2,33,64548.0,23.051,23051
880,8,2,34,64601.0,22.181,22181
880,819,2,33,64632.0,23.509,23509
880,823,3,34,64762.0,23.917,23917
880,820,3,34,64766.0,22.948,22948
880,13,3,36,64804.0,21.509,21509
880,20,3,37,64892.0,21.596,21596
880,18,3,37,64938.0,21.538,21538
880,154,3,37,64939.0,22.534,22534
880,17,3,38,65014.0,21.515,21515
880,4,3,39,65069.0,21.704,21704
880,822,3,40,65247.0,24.060,24060
880,815,3,41,65317.0,21.705,21705
880,1,3,42,65375.0,21.778,21778
880,818,3,44,65583.0,23.160,23160
880,16,2,46,65728.0,22.749,22749
880,824,3,50,66222.0,22.669,22669
881,20,1,5,58412.0,21.135,21135
881,13,1,5,58429.0,22.403,22403
881,16,1,6,58554.0,37.833,37833
881,817,1,6,58556.0,22.416,22416
881,8,1,6,58557.0,25.905,25905
881,814,1,6,58557.0,43.713,43713
881,813,1,6,58561.0,24.737,24737
881,823,1,6,58565.0,23.252,23252
881,824,1,6,58567.0,26.546,26546
881,822,1,6,58569.0,24.960,24960
881,820,1,6,58572.0,30.365,30365
881,17,1,7,58646.0,21.010,21010
881,1,1,7,58650.0,24.933,24933
881,18,1,7,58663.0,22.448,22448
881,807,1,7,58664.0,22.996,22996
881,815,1,7,58671.0,21.583,21583
881,154,1,7,58672.0,22.105,22105
881,821,1,7,58675.0,24.397,24397
881,818,1,7,58677.0,49.216,49216
881,819,1,7,58683.0,44.428,44428
881,3,1,8,58768.0,22.028,22028
881,813,2,13,59367.0,32.561,32561
881,824,2,17,59789.0,23.755,23755
881,823,2,18,59895.0,22.706,22706
881,17,2,19,59928.0,20.736,20736
881,817,2,19,59972.0,22.388,22388
881,820,2,19,60011.0,22.668,22668
881,13,2,20,60056.0,21.635,21635
881,154,2,20,60057.0,21.812,21812
881,819,2,20,60118.0,25.015,25015
881,1,2,21,60142.0,21.465,21465
881,18,2,21,60152.0,21.028,21028
881,807,2,21,60159.0,21.699,21699
881,8,2,21,60162.0,22.677,22677
881,20,2,22,60240.0,21.339,21339
881,3,2,22,60247.0,21.079,21079
881,815,2,22,60272.0,20.894,20894
881,821,2,22,60292.0,22.575,22575
881,822,2,22,60294.0,28.045,28045
881,818,2,26,60734.0,21.638,21638
881,823,3,28,60975.0,25.118,25118
881,824,3,29,61071.0,22.017,22017
881,1,3,30,61080.0,21.549,21549
881,17,3,31,61178.0,20.883,20883
881,3,3,31,61182.0,22.114,22114
881,20,3,32,61284.0,21.482,21482
881,820,3,31,61312.0,22.115,22115
881,813,3,32,61392.0,22.703,22703
881,819,3,32,61414.0,23.373,23373
881,13,3,33,61414.0,21.561,21561
881,815,3,33,61420.0,21.338,21338
881,817,3,33,61453.0,22.008,22008
881,807,3,34,61521.0,22.629,22629
881,8,3,34,61522.0,21.903,21903
881,154,3,35,61623.0,22.385,22385
881,821,3,36,61770.0,22.394,22394
881,822,3,40,62184.0,22.937,22937
881,1,4,41,62220.0,21.271,21271
881,20,4,42,62317.0,20.757,20757
881,3,4,42,62324.0,21.202,21202
881,820,4,41,62383.0,22.271,22271
881,17,4,43,62416.0,20.767,20767
881,823,4,42,62482.0,22.744,22744
881,818,3,43,62498.0,21.702,21702
881,824,4,43,62557.0,22.335,22335
881,807,4,44,62570.0,23.198,23198
881,819,4,43,62584.0,23.844,23844
881,13,4,47,62859.0,20.970,20970
881,821,4,51,63338.0,22.542,22542
881,815,4,54,63612.0,21.366,21366
882,17,1,1,54352.0,21.287,21287
882,817,1,4,54663.0,24.946,24946
882,1,1,5,54765.0,20.379,20379
882,3,1,5,54770.0,22.299,22299
882,819,1,5,54779.0,21.265,21265
882,4,1,6,54868.0,19.719,19719
882,8,1,6,54871.0,20.753,20753
882,824,1,6,54886.0,21.097,21097
882,823,1,6,54891.0,20.905,20905
882,13,1,7,54976.0,20.753,20753
882,154,1,7,54981.0,20.083,20083
882,813,1,7,54990.0,20.794,20794
882,820,1,7,55002.0,21.063,21063
882,807,1,14,55707.0,22.838,22838
882,20,1,14,55707.0,19.323,19323
882,814,1,14,55718.0,20.598,20598
882,17,2,15,55832.0,26.956,26956
882,818,1,15,55841.0,20.977,20977
882,822,1,16,55942.0,21.614,21614
882,824,2,16,55963.0,24.834,24834
882,819,2,17,56068.0,22.183,22183
882,13,2,19,56246.0,20.027,20027
882,3,2,19,56252.0,19.894,19894
882,3,3,20,56387.0,22.727,22727
882,823,2,20,56406.0,20.743,20743
882,1,2,21,56448.0,20.584,20584
882,8,2,21,56449.0,20.759,20759
882,820,2,21,56503.0,25.091,25091
882,4,2,23,56647.0,20.521,20521
882,18,1,23,56651.0,19.898,19898
882,154,2,23,56671.0,20.286,20286
882,817,2,23,56673.0,20.303,20303
882,813,2,23,56690.0,21.517,21517
882,815,1,24,56774.0,19.969,19969
882,807,2,29,57283.0,20.327,20327
882,20,2,31,57485.0,20.084,20084
882,815,2,31,57513.0,20.253,20253
882,814,2,32,57608.0,20.320,20320
882,824,3,32,57654.0,20.625,20625
882,819,3,33,57758.0,21.294,21294
882,820,3,33,57777.0,25.151,25151
882,8,3,34,57800.0,20.464,20464
882,822,2,34,57841.0,22.217,22217
882,807,3,36,58020.0,19.957,19957
882,13,3,36,58021.0,19.449,19449
882,1,3,37,58106.0,19.600,19600
882,154,3,37,58130.0,20.109,20109
882,818,2,37,58142.0,20.235,20235
882,823,3,37,58213.0,21.067,21067
882,817,3,38,58228.0,20.362,20362
882,813,3,39,58368.0,20.982,20982
882,4,3,41,58498.0,21.012,21012
882,818,3,43,58768.0,20.716,20716
882,18,2,49,59339.0,19.862,19862
882,20,3,51,59526.0,20.191,20191
882,822,3,51,59598.0,21.490,21490
882,814,3,53,59754.0,19.831,19831
883,821,1,1,54364.0,28.102,28102
883,16,1,1,54409.0,26.495,26495
883,823,1,2,54491.0,28.344,28344
883,818,1,2,54547.0,41.485,41485
883,4,1,7,54969.0,23.055,23055
883,17,1,8,55074.0,21.798,21798
883,154,1,8,55077.0,24.605,24605
883,4,2,8,55091.0,21.436,21436
883,3,1,9,55177.0,22.237,22237
883,18,1,9,55178.0,23.093,23093
883,817,1,9,55188.0,22.529,22529
883,824,1,9,55197.0,24.325,24325
883,20,1,10,55271.0,21.660,21660
883,13,1,10,55280.0,21.665,21665
883,815,1,10,55281.0,21.471,21471
883,1,1,10,55284.0,22.072,22072
883,813,1,10,55286.0,23.173,23173
883,820,1,10,55305.0,22.745,22745
883,819,1,11,55401.0,22.912,22912
883,807,1,12,55491.0,21.656,21656
883,822,1,13,55600.0,22.729,22729
883,814,1,14,55688.0,22.009,22009
883,823,2,14,55770.0,22.950,22950
883,8,1,16,55895.0,22.715,22715
883,821,2,16,55939.0,21.997,21997
883,13,2,17,56014.0,21.722,21722
883,16,2,18,56168.0,22.199,22199
883,3,2,20,56312.0,21.331,21331
883,815,2,20,56313.0,21.161,21161
883,17,2,21,56408.0,21.221,21221
883,18,2,21,56413.0,21.894,21894
883,1,2,22,56522.0,21.444,21444
883,824,2,22,56561.0,23.455,23455
883,813,2,23,56629.0,22.220,22220
883,819,2,23,56651.0,22.576,22576
883,820,2,23,56667.0,24.141,24141
883,4,3,24,56732.0,21.123,21123
883,20,2,25,56795.0,21.290,21290
883,823,3,24,56832.0,22.252,22252
883,817,2,25,56851.0,22.028,22028
883,807,2,26,56937.0,22.400,22400
883,154,2,27,57020.0,21.608,21608
883,13,3,28,57138.0,21.569,21569
883,822,2,29,57247.0,28.408,28408
883,3,3,33,57640.0,21.183,21183
883,821,3,33,57695.0,22.438,22438
883,8,2,34,57726.0,21.723,21723
883,18,3,34,57740.0,21.696,21696
883,819,3,35,57888.0,23.263,23263
883,814,2,36,57930.0,22.475,22475
883,13,4,36,57961.0,27.757,27757
883,824,3,36,58011.0,22.817,22817
883,17,3,37,58037.0,21.031,21031
883,820,3,37,58118.0,26.004,26004
883,1,3,38,58143.0,21.600,21600
883,815,3,39,58245.0,21.319,21319
883,4,4,39,58248.0,21.189,21189
883,813,3,39,58264.0,22.066,22066
883,823,4,39,58398.0,22.380,22380
883,807,3,41,58470.0,22.814,22814
883,817,3,41,58489.0,22.623,22623
883,20,3,42,58509.0,21.906,21906
883,154,3,42,58535.0,21.556,21556
883,16,3,42,58590.0,22.346,22346
883,821,4,43,58714.0,22.246,22246
883,3,4,44,58755.0,21.267,21267
883,18,4,46,58956.0,21.230,21230
883,820,4,46,59050.0,22.552,22552
883,822,3,47,59077.0,23.837,23837
883,823,5,47,59236.0,23.375,23375
883,824,4,48,59243.0,23.803,23803
884,824,1,2,50818.0,29.994,29994
884,17,1,7,51267.0,19.668,19668
884,13,1,8,51353.0,19.490,19490
884,807,1,8,51359.0,19.993,19993
884,813,1,8,51363.0,20.205,20205
884,819,1,8,51375.0,20.734,20734
884,4,1,9,51441.0,18.909,18909
884,1,1,9,51446.0,22.018,22018
884,814,1,9,51449.0,20.615,20615
884,818,1,9,51453.0,19.772,19772
884,823,1,9,51461.0,21.686,21686
884,822,1,9,51462.0,21.171,21171
884,3,1,10,51530.0,19.414,19414
884,20,1,10,51531.0,18.606,18606
884,8,1,10,51533.0,19.978,19978
884,815,1,10,51539.0,19.250,19250
884,817,1,10,51543.0,19.795,19795
884,18,1,11,51644.0,18.810,18810
884,821,1,13,51818.0,22.144,22144
884,813,2,13,51835.0,13.266,13266
884,820,1,15,52044.0,25.294,25294
884,824,2,16,52139.0,20.656,20656
884,814,2,19,52378.0,19.792,19792
884,13,2,20,52452.0,19.373,19373
884,17,2,20,52467.0,19.151,19151
884,818,2,20,52477.0,20.671,20671
884,813,3,20,52492.0,23.139,23139
884,823,2,20,52499.0,22.029,22029
884,4,2,21,52536.0,19.952,19952
884,807,2,21,52566.0,19.402,19402
884,16,2,22,52695.0,20.306,20306
884,815,2,23,52746.0,20.578,20578
884,819,2,23,52781.0,20.870,20870
884,20,2,24,52814.0,18.708,18708
884,817,2,24,52839.0,20.100,20100
884,1,2,25,52941.0,20.132,20132
884,822,2,25,52957.0,20.533,20533
884,8,2,26,52995.0,19.743,19743
884,3,2,27,53106.0,20.032,20032
884,821,2,28,53207.0,19.988,19988
884,18,2,28,53213.0,19.196,19196
884,824,3,29,53348.0,19.904,19904
884,820,2,30,53458.0,21.582,21582
884,807,3,34,53760.0,22.324,22324
884,818,3,34,53766.0,25.362,25362
884,807,4,35,53873.0,24.001,24001
884,813,4,35,53877.0,20.800,20800
884,4,3,36,53890.0,19.519,19519
884,13,3,36,53905.0,19.326,19326
884,17,3,36,53928.0,19.170,19170
884,1,3,36,53955.0,19.700,19700
884,16,3,36,53974.0,19.591,19591
884,818,4,37,54098.0,29.740,29740
884,814,3,38,54119.0,19.822,19822
884,815,3,38,54130.0,19.866,19866
884,807,5,38,54163.0,28.971,28971
884,20,3,39,54181.0,19.551,19551
884,817,3,39,54222.0,19.498,19498
884,819,3,41,54458.0,21.202,21202
884,821,3,42,54497.0,20.082,20082
884,822,3,43,54628.0,19.908,19908
884,8,3,45,54713.0,20.184,20184
884,18,3,46,54858.0,19.290,19290
884,824,4,46,54924.0,19.830,19830
884,3,3,47,54940.0,19.352,19352
884,820,3,47,55041.0,21.340,21340
884,4,4,49,55057.0,18.471,18471
884,16,4,49,55147.0,22.931,22931
884,17,4,50,55193.0,18.931,18931
884,815,4,50,55219.0,19.993,19993
884,1,4,50,55235.0,19.457,19457
884,13,4,51,55257.0,19.001,19001
884,20,4,51,55269.0,18.694,18694
884,817,4,51,55307.0,19.857,19857
884,814,4,53,55478.0,19.481,19481
884,813,5,53,55517.0,19.723,19723
884,807,6,53,55537.0,20.314,20314
884,821,4,54,55588.0,19.324,19324
885,813,1,1,50688.0,40.507,40507
885,823,1,1,50695.0,35.100,35100
885,814,1,9,51354.0,25.643,25643
885,817,1,22,52429.0,25.225,25225
885,824,1,22,52445.0,25.098,25098
885,820,1,23,52517.0,25.337,25337
885,823,2,24,52633.0,25.676,25676
885,17,1,25,52648.0,24.316,24316
885,8,1,26,52729.0,24.420,24420
885,18,1,26,52734.0,24.585,24585
885,13,1,26,52766.0,25.331,25331
885,807,1,27,52828.0,24.974,24974
885,4,1,28,52892.0,24.489,24489
885,821,1,28,52929.0,25.364,25364
885,815,1,29,52977.0,24.672,24672
885,818,1,29,52985.0,24.827,24827
885,20,1,30,53048.0,24.375,24375
885,16,1,30,53068.0,25.274,25274
885,822,1,30,53093.0,29.063,29063
885,154,1,30,53095.0,24.565,24565
885,813,2,30,53108.0,26.146,26146
885,3,1,31,53140.0,25.200,25200
885,1,1,31,53151.0,24.801,24801
885,824,2,35,53656.0,25.215,25215
885,823,3,35,53721.0,25.862,25862
885,820,2,48,56310.0,19.553,19553
885,154,2,62,57480.0,39.980,39980
885,821,2,63,57563.0,25.926,25926
885,820,3,63,57571.0,26.198,26198
885,8,2,70,58241.0,25.125,25125
881,814,2,20,60072.0,2:03.124,123124
881,16,2,22,60283.0,1:29.401,89401
881,18,3,35,61607.0,1:44.833,104833
884,16,1,8,51356.0,1:14.026,74026
886,823,1,8,51262.0,22.323,22323
886,16,1,9,51330.0,22.789,22789
886,819,1,11,51513.0,22.184,22184
886,817,1,12,51579.0,21.223,21223
886,807,1,12,51580.0,21.623,21623
886,813,1,12,51582.0,24.557,24557
886,17,1,13,51632.0,20.716,20716
886,818,1,13,51645.0,21.900,21900
886,815,1,13,51663.0,20.427,20427
886,3,1,14,51711.0,21.125,21125
886,822,1,14,51738.0,22.242,22242
886,20,1,16,51860.0,20.835,20835
886,4,1,16,51876.0,20.512,20512
886,13,1,17,51986.0,20.473,20473
886,813,2,17,52010.0,14.446,14446
886,1,1,19,52107.0,20.879,20879
886,821,1,21,52328.0,22.017,22017
886,8,1,22,52389.0,25.182,25182
886,18,1,27,52812.0,20.212,20212
886,3,2,31,53091.0,20.832,20832
886,823,2,32,53297.0,22.039,22039
886,819,2,36,53590.0,22.033,22033
886,16,2,37,53604.0,21.000,21000
886,807,2,38,53703.0,21.014,21014
886,820,1,38,53752.0,21.374,21374
886,817,2,39,53789.0,21.315,21315
886,823,3,38,53818.0,29.056,29056
886,822,2,40,53862.0,24.418,24418
886,13,2,41,53931.0,20.372,20372
886,824,1,41,53978.0,21.378,21378
886,823,4,40,54006.0,24.510,24510
886,154,1,42,54007.0,20.859,20859
886,815,2,43,54090.0,20.805,20805
886,17,2,46,54263.0,22.709,22709
886,4,2,47,54339.0,20.636,20636
886,1,2,48,54410.0,20.656,20656
886,20,2,49,54470.0,20.898,20898
886,813,3,49,54614.0,21.637,21637
886,154,2,53,54893.0,21.574,21574
886,814,1,56,55096.0,21.066,21066
886,3,3,57,55154.0,21.459,21459
886,818,2,57,55172.0,20.739,20739
886,16,3,61,55513.0,14.489,14489
886,821,2,63,55724.0,21.524,21524
887,1,1,8,47840.0,29.026,29026
887,154,1,9,47916.0,24.725,24725
887,814,1,9,47927.0,25.004,25004
887,4,1,10,48016.0,24.572,24572
887,17,1,10,48019.0,31.448,31448
887,821,1,10,48028.0,25.330,25330
887,823,1,10,48057.0,26.515,26515
887,13,1,10,48078.0,35.210,35210
887,8,1,11,48112.0,24.992,24992
887,817,1,11,48114.0,29.446,29446
887,18,1,11,48123.0,24.745,24745
887,824,1,11,48148.0,25.729,25729
887,3,1,12,48200.0,24.990,24990
887,16,1,12,48209.0,24.807,24807
887,807,1,12,48223.0,29.684,29684
887,820,1,12,48260.0,26.031,26031
887,20,1,13,48295.0,24.159,24159
887,815,1,13,48316.0,24.596,24596
887,818,1,14,48436.0,29.418,29418
887,813,1,15,48545.0,25.244,25244
887,822,1,15,48554.0,30.231,30231
887,819,1,15,48558.0,26.191,26191
887,13,2,16,48741.0,24.680,24680
887,807,2,25,49808.0,26.256,26256
887,818,2,25,49817.0,26.317,26317
887,821,2,27,50011.0,26.040,26040
887,823,2,28,50133.0,25.814,25814
887,8,2,29,50193.0,24.428,24428
887,821,3,29,50228.0,31.937,31937
887,4,2,30,50290.0,24.789,24789
887,154,2,30,50296.0,24.751,24751
887,17,2,31,50391.0,24.781,24781
887,817,2,32,50488.0,26.229,26229
887,18,2,32,50493.0,24.357,24357
887,820,2,32,50537.0,25.701,25701
887,16,2,33,50584.0,25.158,25158
887,815,2,33,50588.0,25.028,25028
887,814,2,33,50594.0,25.099,25099
887,824,2,33,50622.0,25.927,25927
887,3,2,34,50668.0,24.893,24893
887,819,2,34,50714.0,26.371,26371
887,20,2,35,50761.0,24.092,24092
887,1,2,36,50888.0,24.635,24635
887,13,3,36,50898.0,24.400,24400
887,813,2,37,51002.0,25.275,25275
887,807,3,37,51002.0,24.863,24863
887,822,2,38,51108.0,31.851,31851
887,821,4,40,51323.0,25.087,25087
887,823,3,40,51362.0,26.391,26391
887,4,3,41,51366.0,25.018,25018
887,3,3,42,51468.0,25.436,25436
887,17,3,42,51483.0,24.473,24473
887,154,3,42,51509.0,25.911,25911
887,814,3,42,51514.0,33.401,33401
887,13,4,42,51518.0,24.872,24872
888,814,1,4,51030.0,20.547,20547
888,818,1,4,51037.0,23.147,23147
888,819,1,4,51040.0,22.699,22699
888,817,1,5,51123.0,19.846,19846
888,16,1,5,51129.0,19.910,19910
888,823,1,5,51136.0,21.900,21900
888,824,1,5,51138.0,20.840,20840
888,1,1,6,51214.0,19.487,19487
888,821,1,6,51232.0,19.816,19816
888,20,1,7,51309.0,18.979,18979
888,815,1,7,51322.0,20.432,20432
888,17,1,8,51408.0,2:42.042,162042
888,8,1,8,51411.0,19.378,19378
888,820,1,8,51446.0,21.021,21021
888,4,1,12,51812.0,20.199,20199
888,154,1,13,51900.0,20.273,20273
888,3,1,16,52221.0,19.690,19690
888,807,1,17,52316.0,21.226,21226
888,817,2,18,52429.0,19.952,19952
888,824,2,18,52470.0,20.371,20371
888,823,2,19,52570.0,20.974,20974
888,820,2,20,52676.0,19.953,19953
888,18,1,21,52707.0,20.812,20812
888,813,1,21,52724.0,20.331,20331
888,1,2,22,52810.0,19.321,19321
888,822,1,22,52831.0,33.796,33796
888,821,2,22,52834.0,19.869,19869
888,20,2,24,52990.0,20.039,20039
888,154,2,24,52993.0,20.007,20007
888,8,2,24,53005.0,20.528,20528
888,4,2,24,53016.0,19.539,19539
888,815,2,24,53037.0,20.433,20433
888,16,2,24,53040.0,20.204,20204
888,814,2,24,53047.0,21.483,21483
888,3,2,24,53047.0,22.207,22207
888,17,2,23,53055.0,19.991,19991
888,819,2,24,53098.0,21.388,21388
888,820,3,26,53332.0,20.272,20272
888,819,3,34,54238.0,22.986,22986
888,807,2,37,54506.0,20.364,20364
888,820,4,37,54535.0,21.433,21433
888,17,3,38,54615.0,19.921,19921
888,823,3,38,54634.0,20.545,20545
888,154,3,40,54783.0,19.591,19591
888,817,3,40,54808.0,20.196,20196
888,20,3,41,54878.0,19.118,19118
888,821,3,41,54907.0,21.160,21160
888,16,3,43,55098.0,21.799,21799
888,1,3,45,55279.0,19.316,19316
888,18,2,47,55467.0,19.692,19692
888,3,3,48,55586.0,19.684,19684
888,8,3,49,55644.0,19.390,19390
888,4,3,49,55649.0,19.476,19476
888,807,3,49,55682.0,20.557,20557
888,813,2,50,55779.0,36.196,36196
888,822,2,54,56180.0,45.695,45695
890,818,1,8,51351.0,22.745,22745
890,823,1,8,51355.0,23.200,23200
890,1,1,9,51408.0,21.840,21840
890,813,1,9,51434.0,22.103,22103
890,814,1,9,51438.0,22.754,22754
890,817,1,10,51524.0,24.033,24033
890,3,1,10,51525.0,22.015,22015
890,822,1,10,51535.0,22.023,22023
890,20,1,11,51587.0,21.343,21343
890,13,1,11,51597.0,23.012,23012
890,807,1,11,51617.0,22.303,22303
890,4,1,12,51681.0,21.599,21599
890,154,1,13,51766.0,22.054,22054
890,8,1,13,51776.0,22.161,22161
890,819,1,13,51812.0,22.465,22465
890,824,1,20,52480.0,22.159,22159
890,820,1,21,52585.0,22.323,22323
890,17,1,23,52659.0,21.762,21762
890,815,1,23,52690.0,22.323,22323
890,821,1,23,52698.0,22.425,22425
890,18,1,24,52766.0,22.107,22107
890,154,2,25,52851.0,22.267,22267
890,814,2,26,52985.0,22.723,22723
890,823,2,27,53099.0,22.831,22831
890,813,2,28,53148.0,21.880,21880
890,3,2,29,53230.0,22.628,22628
890,818,2,30,53346.0,22.282,22282
890,1,2,31,53363.0,21.454,21454
890,13,2,31,53401.0,21.753,21753
890,822,2,33,53626.0,22.612,22612
890,20,2,34,53638.0,21.863,21863
890,4,2,34,53647.0,22.249,22249
890,824,2,33,53679.0,22.221,22221
890,807,2,35,53777.0,22.606,22606
890,820,2,34,53794.0,22.301,22301
890,154,3,37,53914.0,16.453,16453
890,18,2,37,53924.0,22.496,22496
890,815,2,38,54037.0,22.722,22722
890,817,2,38,54060.0,21.996,21996
890,819,2,38,54110.0,22.450,22450
890,807,3,40,54240.0,16.512,16512
890,8,2,42,54348.0,21.643,21643
890,17,2,43,54426.0,22.349,22349
890,823,3,44,54643.0,22.384,22384
890,154,4,47,54797.0,22.451,22451
890,824,3,46,54874.0,23.030,23030
890,4,3,48,54882.0,21.753,21753
890,13,3,48,54906.0,21.612,21612
890,3,3,48,54907.0,21.854,21854
890,814,3,48,54949.0,23.027,23027
890,1,3,50,55028.0,22.136,22136
890,818,3,50,55125.0,23.756,23756
890,813,3,51,55193.0,24.796,24796
890,820,3,50,55266.0,23.257,23257
890,20,3,55,55470.0,21.666,21666
890,17,3,59,55824.0,22.022,22022
891,807,1,9,51700.0,24.219,24219
891,13,1,9,51702.0,22.872,22872
891,814,1,10,51815.0,23.475,23475
891,818,1,10,51824.0,24.070,24070
891,1,1,11,51916.0,23.397,23397
891,16,1,11,51937.0,23.327,23327
891,813,1,11,51940.0,27.059,27059
891,3,1,12,52039.0,22.893,22893
891,4,1,13,52150.0,22.631,22631
891,17,1,13,52156.0,23.004,23004
891,815,1,13,52165.0,17.378,17378
891,20,1,14,52258.0,22.685,22685
891,8,1,14,52278.0,23.744,23744
891,822,1,14,52304.0,23.411,23411
891,824,1,14,52327.0,24.083,24083
891,823,1,15,52431.0,24.968,24968
891,820,1,15,52455.0,24.013,24013
891,817,1,16,52526.0,23.144,23144
891,18,1,17,52623.0,22.465,22465
891,815,2,18,52764.0,22.597,22597
891,821,1,19,52880.0,22.761,22761
891,154,1,22,53213.0,23.445,23445
891,807,2,24,53459.0,23.334,23334
891,818,2,24,53461.0,24.539,24539
891,3,2,25,53540.0,23.723,23723
891,814,2,25,53571.0,23.540,23540
891,1,2,26,53651.0,22.682,22682
891,13,2,26,53675.0,22.634,22634
891,16,2,26,53682.0,23.655,23655
891,813,2,27,53832.0,35.228,35228
891,4,2,28,53872.0,22.444,22444
891,821,2,28,53933.0,22.712,22712
891,822,2,28,53942.0,23.540,23540
891,824,2,28,53987.0,23.961,23961
891,17,2,29,54000.0,23.477,23477
891,823,2,29,54078.0,23.998,23998
891,20,2,30,54089.0,22.884,22884
891,820,2,29,54126.0,23.916,23916
891,817,2,33,54492.0,22.871,22871
891,820,3,32,54494.0,17.427,17427
891,18,2,34,54572.0,23.317,23317
891,813,3,38,55109.0,30.894,30894
891,821,3,41,55415.0,17.433,17433
892,8,1,1,50719.0,30.975,30975
892,1,1,13,51803.0,24.460,24460
892,819,1,17,52182.0,25.569,25569
892,823,1,18,52278.0,26.302,26302
892,154,1,20,52429.0,27.040,27040
892,18,1,21,52517.0,24.450,24450
892,817,1,22,52604.0,24.319,24319
892,815,1,22,52605.0,25.933,25933
892,824,1,22,52655.0,25.541,25541
892,20,1,23,52676.0,24.305,24305
892,17,1,23,52687.0,24.205,24205
892,820,1,23,52748.0,26.146,26146
892,13,1,24,52775.0,24.692,24692
892,807,1,24,52777.0,25.633,25633
892,16,1,24,52792.0,26.873,26873
892,813,1,24,52798.0,25.397,25397
892,822,1,25,52893.0,24.665,24665
892,3,1,26,52955.0,24.079,24079
